num_past_loans,past_defaults,late_payments_count,avg_days_past_due,on_time_payment_ratio,repayment_regular_for_last_6m,utilization_ratio,current_outstanding_balance,active_loans_count,emi_bounce_count,field_officer_repayment_rating,declared_monthly_income,bank_avg_monthly_inflow,bank_balance_median,transaction_count_monthly,electricity_units,mobile_recharge_amount,asset_owned_count,ration_card_type,household_size,occupation_type,education_level,district_poverty_index,income_to_loan_ratio,monthly_obligation_ratio,repayment_score,ration_score,education_score,occupation_score,income_proxy_score
1.0,0.0,,5.652439103338879,,1.0,0.24788464867181503,,2.0,1.0,5.0,6649.767638833096,4981.656566798244,951.6829415733248,5.0,98.92035014357207,,0.0,BPL,6.0,Farmer,Illiterate,0.7308919825452359,,,100.0,,,0.4,20.750033398562838
1.0,0.0,2.0,4.065855046777368,1.0,,0.102854679538807,6215.186582012329,2.0,0.0,5.0,6352.3364425835825,6866.404344112641,593.9307633866852,10.0,103.67138761970652,114.69139176719983,2.0,Antyodaya,7.0,Self Employed,Secondary,0.6244061601196892,12.262829679466625,0.1886442555852988,100.0,0.0,0.5,0.7,29.368956037945395
2.0,0.0,4.0,7.239023159900391,0.8486398199706262,1.0,0.2903840612460309,18781.61868748581,1.0,0.0,4.601246218385528,7555.744665975386,,1544.568371781648,16.0,,,0.0,BPL,4.0,Farmer,,0.8271359604346825,4.827278746393021,0.07930137093889962,98.17348738523582,0.3,,0.4,27.11473969240113
2.0,0.0,3.0,5.652439103338879,1.0,,0.1585427041747548,,1.0,,5.0,8564.227964931919,9439.620928622156,1578.0586576842293,11.0,139.91357520589278,152.51677186208883,1.0,Antyodaya,3.0,Farmer,Higher Secondary,0.6146431185453644,9.525154391894306,0.06996430384580295,100.0,0.0,,0.4,34.23782509793296
3.0,0.0,2.0,4.065855046777368,0.9952975526038265,1.0,0.10658898457267231,7528.3935369311,1.0,0.0,5.0,9345.364733465105,9824.861367266793,,8.0,,146.90123583920405,,BPL,6.0,Self Employed,Secondary,0.5090737679574018,,0.06411692983705049,100.0,0.3,0.5,0.7,32.172074729719206
2.0,0.0,5.0,8.825607216461904,0.3311528219430827,0.0,0.5387008895088814,30296.053251353722,1.0,1.0,2.0138112282478104,,5180.341098755015,1018.340260526576,13.0,104.73865949354492,96.8596372284878,1.0,APL,4.0,Govt Job,Illiterate,0.9477548738036037,2.2921859228448898,0.10353124124183324,64.47005848933668,1.0,0.0,1.0,30.662337377137415
0.0,0.0,3.0,5.652439103338879,0.6876996099798232,1.0,0.22913159457261148,15035.827571440623,2.0,1.0,3.796545168431513,7222.7992744999665,5585.004227600309,1061.9766536557984,5.0,,116.47306112060483,,APL,6.0,Farmer,Illiterate,0.648791254343987,5.764087596416837,,91.18190466159274,1.0,0.0,0.4,26.162661793499165
2.0,0.0,3.0,5.652439103338879,0.7721760081903023,0.0,,24881.363349232695,,,4.218927159483909,7413.916087474829,8905.088721486356,853.2269181633534,5.0,103.00909060165691,177.10877342082665,1.0,BPL,8.0,Daily Wage,Illiterate,0.5972979162920171,3.575504135238884,0.4040910273140697,79.88661897046221,0.3,0.0,,24.313762015685413
0.0,0.0,,10.412191273023415,,1.0,,19280.17469422731,3.0,1.0,4.851257292480479,,6113.507287061491,509.54401647475515,12.0,94.27491309343218,113.70735011578138,0.0,APL,4.0,Farmer,Primary,0.6909368071004282,4.619897752596015,0.24215508259881888,94.68617610924872,,0.2,0.4,29.247616213451426
2.0,1.0,2.0,4.065855046777368,0.7987026874835638,1.0,0.2234405188236531,13299.072836853204,2.0,1.0,2.8515605559502157,7209.248483409048,7242.163538167352,417.69407584268816,15.0,85.45489067142495,154.73654346827837,0.0,BPL,5.0,Govt Job,Illiterate,0.9067590716623543,,0.16622456583180928,77.92037550845322,,0.0,1.0,27.696662511696697
2.0,0.0,6.0,10.412191273023415,0.803505752675769,1.0,0.21663724775864107,12187.713344284324,1.0,0.0,4.375575881911242,6505.309770352442,,1576.8178985098323,5.0,100.68951812245885,140.00039373204055,0.0,Antyodaya,7.0,Self Employed,Primary,0.327407040353362,6.404590463261314,0.0921044698144773,95.86588180443024,0.0,0.2,0.7,25.195735527112387
1.0,0.0,9.0,15.171943442707951,0.7005627699051536,0.0,0.4787065043305586,29595.601730487637,2.0,0.0,3.860860968058165,7824.49818256445,9273.829489200187,1689.7992802172241,17.0,124.68919052754886,166.58985936671638,3.0,,,Self Employed,Primary,0.407555847258365,3.1724580762950447,0.1531557986128584,76.33204850584507,,0.2,0.7,38.81573148304483
2.0,1.0,,10.412191273023415,0.5508625876313751,0.0,0.5303859357881369,31466.473890478977,1.0,1.0,1.6123600566892722,8200.857769758039,11467.438205202885,1750.5664690604544,15.0,113.44937562635174,192.58896103374792,0.0,BPL,6.0,Daily Wage,Secondary,0.44881156870100736,3.1273655324100282,,53.6083250574206,0.3,0.5,0.1,32.067614878759265
3.0,,3.0,5.652439103338879,0.521765815264946,1.0,0.49436520651084864,34105.61280316152,1.0,1.0,2.966876194857127,7266.7782514926,9045.052090218296,1694.549659183407,13.0,102.11645077481037,155.40024929733053,,Antyodaya,4.0,Self Employed,Primary,0.5635967696281712,,0.08245438855044783,83.14545652324198,0.0,0.2,0.7,33.08631129954981
6.0,1.0,7.0,11.998775329584928,0.6073920349451488,0.0,0.2431774651718131,19562.246389767435,2.0,0.0,1.895007293258141,9185.832185836674,13335.631769803409,1243.5618134555968,15.0,90.44938498752045,165.19364984721625,1.0,Antyodaya,8.0,Daily Wage,Secondary,0.6608557666888603,5.634544698455361,0.1304606854081745,59.2626985574224,,0.5,0.1,
5.0,1.0,6.0,10.412191273023415,0.40444238261892834,1.0,0.6796867992567213,37451.62358897261,3.0,,1.0,6230.310077707258,,357.3273192249405,10.0,97.71824177035622,109.91065471490155,0.0,APL,5.0,Daily Wage,Primary,,1.9962211927524405,,53.287147748439715,1.0,0.2,,26.55811015911322
1.0,0.0,5.0,8.825607216461904,0.592294952749746,1.0,0.4812475594958518,28255.778985917088,,1.0,3.3195218822811268,7323.11483266589,5367.938402208201,896.9060944782574,9.0,100.45113267566482,145.02095330777723,0.0,BPL,6.0,Daily Wage,Primary,0.6454734219654111,3.1099573676032906,0.08182015513660941,84.3325712209774,0.3,0.2,0.1,22.64712972167688
2.0,0.0,0.0,0.8926869336543437,0.8276066969124718,1.0,0.12128377198110063,14727.669632212237,2.0,0.0,,16919.06848160222,12916.101363236105,2537.882331447394,10.0,189.64718205732893,281.10458040415705,2.0,APL,4.0,Self Employed,Higher Secondary,,,0.0708342537145948,,1.0,0.7,0.7,53.99162775688638
3.0,0.0,11.0,18.345111555830975,0.6593080061072637,1.0,0.6378536632725831,31474.232760471095,4.0,,3.6545871490687154,,5802.839559634485,511.55850427881916,5.0,93.23116401380265,151.76102213206764,1.0,BPL,4.0,Private Job,Primary,0.5599231199794923,2.5640837888773946,0.3563616386937881,73.96544563714258,0.3,0.2,0.9,28.746410109283435
2.0,0.0,3.0,5.652439103338879,0.7000066041040047,1.0,0.4712383191587545,23797.239855063897,2.0,1.0,3.8580801390524204,7058.008943066233,5239.466515560129,436.1853143343741,5.0,124.16040907198897,104.35428926615674,1.0,BPL,6.0,Self Employed,Higher Secondary,0.623005516076382,3.5589231738402187,0.16978593360069144,89.00281130872575,0.3,0.7,0.7,
3.0,0.0,6.0,10.412191273023415,0.5995620563291557,0.0,0.20595995277924734,17042.92866048336,1.0,2.0,3.3558574001781754,9169.615575980619,8361.821193394873,1596.6224876971044,10.0,124.52836510948735,,2.0,APL,4.0,Private Job,Higher Secondary,0.6061519898899035,6.455987296337748,,74.87454197498266,1.0,0.7,0.9,42.69408463528414
2.0,1.0,4.0,7.239023159900391,0.7832862134913258,0.0,0.501357227612883,53290.723787071955,3.0,,2.7744781859890257,12362.931162557723,17090.115746972388,2699.1658574788403,14.0,151.66559870298576,202.65258142824155,1.0,BPL,9.0,,Secondary,0.9108157970994025,,0.14540526082719546,60.02861432309748,0.3,0.5,0.4,39.010031797051724
0.0,1.0,3.0,5.652439103338879,0.5935463419392945,0.0,0.36377370567026346,,1.0,1.0,1.8257788282288692,10487.2398261983,9543.061290868916,882.124931806782,5.0,152.2473226664021,212.31588523675498,2.0,BPL,6.0,Farmer,,0.42207908778424347,3.742457280507283,0.05713639483626116,59.09955720391209,0.3,0.5,0.4,37.01020810476914
2.0,0.0,6.0,10.412191273023415,0.47560097934332174,0.0,0.5286310287956677,36586.99408555224,1.0,1.0,,8637.561785215277,11685.343068902173,1567.0419647628323,7.0,120.76527149015251,,0.0,BPL,3.0,Farmer,Higher Secondary,0.7008810145181902,2.832916753518133,0.06937036821021375,68.91117873400655,0.3,0.7,0.4,
0.0,0.0,4.0,7.239023159900391,0.7541959732889584,1.0,0.21463932858242682,12833.829718620329,1.0,0.0,4.129026984977189,7776.391313711519,7432.31594072752,904.0654053065898,8.0,123.70077983989508,188.1621959224289,0.0,BPL,3.0,Farmer,Illiterate,0.7916488379560587,7.270583078259119,,95.75165168046017,0.3,0.0,0.4,26.70057107595926
3.0,0.0,5.0,8.825607216461904,0.548062491250358,0.0,0.4179714653490527,25702.129785846817,1.0,1.0,3.0983595747841868,7337.5325385690085,7705.410492631374,1233.6565258836981,5.0,117.61337320105434,137.31883171474027,1.0,Antyodaya,6.0,Daily Wage,Primary,0.6104113442340043,3.425668048850308,0.08165940652269958,73.4673754612723,,0.2,0.1,24.073994750574382
6.0,1.0,9.0,15.171943442707951,0.8570182473669579,1.0,0.268578983922998,18949.954241953583,2.0,0.0,3.1431383553671863,8100.412276138305,11195.427690684593,1272.0241199535722,6.0,120.0782837701534,170.18513605002227,2.0,BPL,3.0,Daily Wage,Secondary,0.5395905995933244,5.12929038150847,0.14793969037031016,76.1411833123767,0.3,0.5,0.1,34.479230339996384
0.0,0.0,,4.065855046777368,1.0,1.0,0.09848683905202661,,0.0,0.0,5.0,10303.38766617021,11272.925934743676,1251.0773533728545,14.0,127.45898159930077,179.50357674719874,1.0,APL,7.0,Daily Wage,Illiterate,0.9029205558690107,15.643924050291734,0.0,,1.0,0.0,0.1,
2.0,0.0,4.0,7.239023159900391,,1.0,0.22502117989654977,16375.929620400351,1.0,,4.630494884161919,,7134.833090594527,,,123.89164135933186,169.155125985479,3.0,BPL,,Daily Wage,Primary,0.4200148361465015,6.548565381486812,0.06704547117325735,99.13965120485649,0.3,0.2,0.1,31.411741959942116
,0.0,3.0,5.652439103338879,0.7740348401034972,1.0,0.26238616110009344,12694.48759493566,2.0,0.0,4.228221319049883,,6531.849375571399,1019.4225922215649,8.0,103.5457863950891,101.30139698859882,0.0,BPL,7.0,Daily Wage,Secondary,0.871331819258591,6.249824742595613,0.18123571410692826,95.8397478788734,0.3,0.5,0.1,21.886667412705684
1.0,0.0,3.0,5.652439103338879,0.805737987738698,1.0,0.34892235546228245,18598.040698242956,2.0,1.0,4.386737057225887,5551.8195088833,7500.849952815919,1184.4948606451035,11.0,118.8011200307508,137.14813970058174,2.0,BPL,7.0,Daily Wage,Graduate,0.5090681399477074,3.5820037811355148,0.21583997494907933,93.79682751618863,0.3,1.0,0.1,31.837023115277685
0.0,0.0,2.0,,1.0,1.0,0.13403128507200107,9203.591657036455,2.0,0.0,5.0,9117.61047294298,6899.036884863974,626.2877684627542,8.0,119.8531289150369,119.0266085139093,1.0,BPL,4.0,Farmer,Higher Secondary,0.5240790748947196,11.88660287734505,0.13143673888147944,100.0,0.3,0.7,0.4,32.581504220088014
0.0,,2.0,4.065855046777368,1.0,1.0,0.10485138314886368,5440.215588786464,1.0,0.0,5.0,6794.9663382750705,8771.15795088044,1037.9791998247538,7.0,,125.80867435401657,2.0,,8.0,Self Employed,Illiterate,0.5932839012798077,14.985547756523713,0.08817880813682302,100.0,0.3,0.0,0.7,28.80957469823769
1.0,0.0,,4.065855046777368,0.8605852230438963,1.0,0.05299667930710892,2592.471472563015,1.0,0.0,4.6609732337518786,6763.345665996969,8723.64710119613,1214.162893940094,17.0,94.94570402693081,135.6462110625761,1.0,Antyodaya,8.0,Self Employed,Primary,0.460539565369287,31.294019946075053,0.08859100960192322,100.0,0.0,0.2,,29.43760912509748
2.0,,6.0,10.412191273023415,0.26167192705479114,0.0,0.7519356686659547,59401.85673988015,2.0,,1.0,10850.239133779012,11452.817270894646,1017.9792304630112,15.0,133.08339531755374,203.57300871942704,1.0,APL,6.0,Private Job,Secondary,0.34918122198406887,2.191862087971543,0.11045009781078689,,1.0,0.5,0.9,44.7608755361455
1.0,0.0,8.0,13.58535938614644,0.7546374228600927,0.0,0.18804560037341594,12856.766458575532,2.0,0.0,4.131234232832861,7397.828114665508,,1054.1602129482226,16.0,100.67133808892291,153.04094559373357,1.0,BPL,,Farmer,Secondary,0.7896787266500443,6.904304698797668,0.16198787228459816,82.1751919921827,0.3,0.5,0.4,30.10778094285599
2.0,0.0,7.0,11.998775329584928,0.40866915411078,0.0,0.44223811141031455,42041.710981530465,,,2.4013928890862966,12244.850934617161,10964.877514307713,1285.8788968224671,8.0,,210.34162264953437,1.0,BPL,9.0,Self Employed,Higher Secondary,0.6931706846484611,3.494974700369738,0.1957431019033712,62.805730804500136,,0.7,0.7,36.700500670283546
,0.0,5.0,8.825607216461904,0.5484100550431162,0.0,,24695.25519853051,1.0,0.0,3.100097393747978,10306.129315154285,9475.695725039011,998.4485418778062,,137.65943379310988,157.31862680105004,0.0,APL,7.0,Farmer,Secondary,0.8844833862540334,5.007785625296353,0.058140360281110436,76.74734151255896,1.0,,0.4,33.63837635892801
0.0,0.0,2.0,4.065855046777368,0.5813679061884285,1.0,0.32430182967525595,18772.719814134543,4.0,2.0,3.264886649474539,7584.935253272894,9936.802292480108,1765.837889306924,15.0,99.66427879105422,,2.0,BPL,2.0,Farmer,Secondary,0.6912723964400074,4.848225281957562,0.31598488088256166,83.70040858389137,0.3,0.5,0.4,
1.0,0.0,3.0,5.652439103338879,0.9824112240660584,1.0,0.2111942135099856,14405.023031681798,3.0,0.0,,,11028.281903346027,961.0435076289282,20.0,141.26008282805714,186.33934691298253,1.0,Antyodaya,5.0,Self Employed,Primary,0.5622141579294493,,0.1842129449207648,100.0,0.0,0.2,0.7,37.163820778359764
1.0,0.0,7.0,11.998775329584928,0.672968774694057,1.0,0.29835872742045866,16813.10342434759,0.0,0.0,3.722890992002682,6000.752364049274,5811.32078312372,989.9815625068394,13.0,110.63025058579129,112.04028203928671,1.0,BPL,,Farmer,Primary,0.6913916367497589,4.282656443299791,0.0,90.46153090234974,0.3,,0.4,
2.0,0.0,9.0,15.171943442707951,,1.0,0.20997846150803678,,4.0,1.0,5.0,6476.703701354183,7725.356283458222,1478.9244613623223,6.0,,111.47532391759475,0.0,BPL,,Farmer,Illiterate,,7.3312842200604456,0.3700448427252318,95.05412797864007,0.3,0.0,0.4,21.62702460640214
2.0,0.0,3.0,5.652439103338879,0.9598795671641417,1.0,0.2730237735491824,23474.772093032763,0.0,0.0,5.0,10914.374409749797,,1352.4178701377987,9.0,147.6545202915511,190.31045210684556,1.0,APL,5.0,Private Job,Secondary,0.8624486542719848,5.57904943010876,0.0,100.0,1.0,0.5,0.9,39.75402646822941
,0.0,3.0,5.652439103338879,0.6239599960618636,0.0,0.3032128538706416,18924.80731070717,3.0,1.0,,6379.301810502268,9546.58393638168,1190.0708752526095,9.0,,86.02913692352689,,BPL,8.0,Daily Wage,Secondary,0.3522004940103074,4.044827281038552,0.2817704693188599,77.18072220382845,0.3,0.5,0.1,
,1.0,8.0,13.58535938614644,0.6641792060592365,1.0,0.5845426052952064,52436.00570214341,0.0,,2.1789431488285795,11619.471786985518,8844.736706594076,,10.0,142.20588146638312,175.0709804496949,2.0,Antyodaya,4.0,Self Employed,Primary,0.5270590865186203,2.659069860621861,0.0,63.83884516163781,,0.2,0.7,37.048760234478685
3.0,0.0,7.0,11.998775329584928,0.17934922531175493,,0.8144623214993705,53961.497843574434,1.0,1.0,1.2547932450911716,8133.028715161682,11049.824461935137,1713.6570129119748,9.0,107.81314767825508,160.80006472905796,,APL,5.0,Daily Wage,Higher Secondary,0.6824177127731467,1.808595755979473,0.07367323534647167,54.56216724403231,,0.7,0.1,33.38302467323966
3.0,0.0,3.0,5.652439103338879,1.0,1.0,0.11480849746682682,7883.918092820185,2.0,0.0,5.0,9224.336410660368,9716.05457934607,1702.5343228692502,10.0,139.1688007234959,206.249703408156,2.0,Antyodaya,4.0,Self Employed,Secondary,0.32683486101001524,14.038451081529672,0.12991617544799516,,0.0,0.5,0.7,38.66118020495878
3.0,0.0,,8.825607216461904,0.6132132508649559,1.0,0.31710059788579725,23294.641838954085,1.0,1.0,3.4241133728571764,9813.20860203968,13837.624767178759,,5.0,120.7483454847878,186.88795972372228,1.0,BPL,4.0,Farmer,Secondary,0.9355640099804362,5.054958521364493,0.06106047223436043,86.90590502269613,0.3,0.5,0.4,34.178523717379065
2.0,0.0,6.0,10.412191273023415,0.4941405106537322,0.0,0.431168309062166,26965.12418325386,0.0,3.0,2.828749671801058,6487.077747093551,5572.867775781231,918.4000688640024,5.0,111.86346978607168,121.18716236499826,0.0,APL,5.0,Farmer,,0.6278542390265155,2.8867675768349694,0.0,67.44258361750845,1.0,0.2,0.4,26.777563983064482
0.0,0.0,2.0,4.065855046777368,0.3335162662738174,0.0,0.4602298006793413,28494.07107425083,2.0,1.0,2.025628449901484,8335.89584239808,9508.245711149752,1245.6968238860184,13.0,126.77792032722405,105.04532665091548,2.0,APL,4.0,Farmer,Secondary,0.2623994306302399,3.510457996336368,0.1437609928624681,67.08947516053672,1.0,0.5,0.4,40.800903067686086
0.0,0.0,3.0,5.652439103338879,1.0,1.0,0.14526628241603493,9898.865594305487,1.0,1.0,5.0,9508.647001253306,11176.130643661823,1859.913660191514,20.0,92.62399086609938,183.4936409840447,0.0,APL,6.0,Private Job,Secondary,0.9149395564346963,11.525789206741699,0.063016031170041,100.0,1.0,0.5,0.9,38.557409369233234
1.0,0.0,,7.239023159900391,0.8603862762099391,0.0,0.24673786174990375,21511.5678032417,1.0,1.0,4.659978499582093,11195.530647092633,12001.340120591338,1082.8701260002777,12.0,144.536643507648,201.19891690343533,3.0,BPL,9.0,Daily Wage,Illiterate,0.43699287955203087,6.245017749339395,0.053521955214106715,87.09718789789093,0.3,,0.1,36.74839181481239
3.0,0.0,2.0,4.065855046777368,0.6695926551318432,1.0,0.3153468238977085,22781.180750177104,1.0,0.0,3.7060103941916127,9995.732983510015,9239.90623540986,469.46905521150717,7.0,154.2542362332501,143.18050814122637,1.0,BPL,2.0,Farmer,,0.4504677599933325,5.265026957579016,0.05994560551287779,93.2055162251119,,0.5,0.4,36.27233602397938
3.0,,4.0,7.239023159900391,0.6661629856684005,1.0,0.22472418927580623,14614.44751173535,0.0,0.0,3.6888620468743993,7194.492561612028,9699.632719984558,1934.2306037816509,5.0,,127.95700705324379,,APL,7.0,Farmer,Secondary,0.48970177430170786,5.907031630062867,0.0,93.29547748395684,1.0,0.5,0.4,32.95699802000335
6.0,0.0,5.0,8.825607216461904,0.7972437762811104,1.0,0.3009227569476208,18057.113570995185,1.0,2.0,4.344265999937949,8382.822122560361,7254.446240118,545.1254254081048,5.0,113.46059152381974,144.61835247237366,0.0,APL,8.0,Self Employed,Illiterate,0.7601574902949148,5.570563341250522,0.071478163907425,91.55793282019053,1.0,0.0,0.7,27.65024389395348
2.0,0.0,8.0,13.58535938614644,,1.0,0.6201359169870383,39270.27769888612,5.0,3.0,2.9285547323958383,8939.170436134325,8126.915599344662,1477.7608886937965,8.0,102.59362762216699,229.24467758189576,0.0,APL,3.0,Self Employed,,,2.7315140102165425,0.3351503285804144,70.93400548272977,1.0,0.5,0.7,34.72349002727052
3.0,1.0,6.0,10.412191273023415,0.5887934966683606,0.0,0.5372643265741138,29944.47134731615,2.0,0.0,1.8020146018741996,6345.187783513889,6535.85756492611,413.82078881740847,9.0,82.82477753890475,94.70879160313615,,APL,5.0,Self Employed,Higher Secondary,0.30208753741613187,2.54269677438191,0.18885675378337272,55.94258745542392,1.0,0.7,0.7,34.640208954264146
0.0,0.0,5.0,8.825607216461904,0.7755748739502051,1.0,,26763.5957850896,1.0,1.0,4.235921488283423,6374.153481527116,8696.7018174181,1285.8855897715027,5.0,110.17197231637002,152.72987643716476,1.0,BPL,8.0,Self Employed,Secondary,0.629989535199145,2.8578739762226277,0.093999338774118,90.64100884153942,0.3,,0.7,28.70876503706674
1.0,0.0,10.0,16.758527499269462,0.5220462752777101,1.0,0.4109488686817761,25441.958964159043,5.0,1.0,2.968278494920947,,5761.242190961903,336.5711511252685,7.0,73.71563495520166,157.29760173695,1.0,BPL,6.0,Farmer,Primary,0.7163124674185888,3.846265124890064,0.36737246964203507,75.88134566746595,0.3,0.2,0.4,25.311690357751605
4.0,0.0,5.0,8.825607216461904,0.5538731984509182,0.0,0.24228207279552255,15721.198252147753,1.0,2.0,3.127413110786988,7526.759436253781,10653.081068844816,1604.2542454736727,12.0,,169.71732233420406,0.0,Antyodaya,6.0,Farmer,Illiterate,0.8585742559363742,,0.07960671656974327,73.63089242116706,0.0,0.0,0.4,
3.0,0.0,9.0,15.171943442707951,0.9677702003395394,1.0,0.23703838782365932,18052.485461723132,2.0,0.0,5.0,10922.06339924357,12402.287581954186,817.852817353464,16.0,139.34280709970903,154.72961784599775,2.0,BPL,5.0,Daily Wage,Primary,0.31289025773734236,7.259803713183551,0.10972383660952922,98.14754353125574,0.3,0.2,0.1,38.95058532043428
0.0,0.0,8.0,13.58535938614644,0.5924220121744926,0.0,,21604.02620524275,3.0,1.0,3.32015717940486,6114.927061415751,4743.568802422343,667.3509736475299,8.0,91.82682369383981,133.78400691086136,1.0,Antyodaya,3.0,Private Job,Secondary,0.7339624164443177,3.3963913785572077,0.29395063372862307,71.14698417382955,0.0,0.5,0.9,27.92380809087708
3.0,0.0,7.0,,0.3291208114017514,1.0,0.3336905117078516,21672.412161124368,0.0,,2.003651175541154,6696.565311760422,5880.311524060402,613.0064392312761,,101.20277792041001,151.6486905781457,,BPL,5.0,Farmer,Primary,0.5193196027698448,3.7077126178251127,0.0,71.9795778954075,0.3,0.2,0.4,28.188973071887624
4.0,0.0,6.0,10.412191273023415,0.6609819589658509,0.0,,35061.81671135937,6.0,1.0,3.662956913361651,,7318.981903448486,942.7085859331362,5.0,112.79610395520501,170.41862040930965,1.0,Antyodaya,2.0,Self Employed,Secondary,0.7310669830567605,3.308104733991015,0.3719434881699692,72.38695762020431,0.0,0.5,0.7,31.90019225984857
2.0,0.0,4.0,7.239023159900391,0.7394199426460681,,0.18584927232544407,10179.847317781858,1.0,0.0,4.0551468317627375,5680.817436505026,6017.747924355263,346.0206661544947,6.0,104.15533073981702,101.25135014098792,0.0,APL,5.0,Farmer,Secondary,0.4578880666711427,6.695887592675612,0.10546981112009812,95.43161565139908,1.0,0.5,,28.564474142142636
2.0,0.0,2.0,4.065855046777368,0.873923401371713,1.0,0.17921773328379256,10662.184443996819,4.0,1.0,4.727664125390962,8493.969319431088,,625.6382778352339,12.0,115.03630446851291,158.70362339693682,1.0,BPL,9.0,Self Employed,Secondary,0.6406822603366057,9.558836046445437,0.2821718074843844,97.71657730907026,,0.5,0.7,30.26411488187356
1.0,0.0,6.0,10.412191273023415,0.5800837624354535,1.0,0.27120592889444883,20818.557723479,1.0,2.0,3.258465930709664,9754.118665562108,12102.369053668172,2021.4554695334743,,132.73382954303423,144.4406975506128,1.0,BPL,8.0,Farmer,Primary,0.9188170926109147,5.622089841742616,0.06143033543636906,83.48691558543297,0.3,0.2,0.4,
6.0,1.0,10.0,16.758527499269462,0.4356860375103029,1.0,0.5928069722444187,37973.25381196953,5.0,3.0,,7707.786677445903,6126.259561137643,1018.8594013228742,10.0,90.88713447333276,,2.0,BPL,4.0,Private Job,Illiterate,0.7791148357432057,,0.3886864670936865,48.6912893156753,0.3,,0.9,30.79976294079994
1.0,0.0,,0.8926869336543437,0.9944562005250677,1.0,0.10583222841522051,5119.202288962024,1.0,,5.0,6415.558404529934,5540.258331235597,826.3216709073997,11.0,85.9198042384633,131.31600364641633,2.0,APL,,Self Employed,Primary,0.32582529095216933,15.035870949928052,,100.0,1.0,0.2,0.7,34.07811274674416
7.0,1.0,7.0,,0.6119071729248997,1.0,0.5697802614001658,43897.87349273367,2.0,3.0,1.9175829831568953,10164.361549087731,7233.879555641212,1392.7917105859774,14.0,134.9476037556362,194.05458250733855,,BPL,7.0,Daily Wage,Illiterate,0.8804578035881859,2.7784844777222393,0.1179023901812611,59.74695396467982,0.3,0.0,0.1,26.24874779442605
1.0,0.0,3.0,5.652439103338879,1.0,1.0,0.18009336958827188,11883.900782069019,1.0,0.0,5.0,7799.521208950605,6922.2501168107365,1034.5228321564855,11.0,140.9297983262285,144.95187213970726,1.0,Antyodaya,9.0,,Higher Secondary,0.6889036310298944,,0.07682309884106872,100.0,0.0,0.7,0.9,30.948118005674953
2.0,0.0,4.0,,0.877835666844586,1.0,0.37430165842561475,,2.0,0.0,4.747225452755328,5601.758056545582,4089.5024201335186,416.24126253769793,9.0,98.0551660086961,121.15612016339357,0.0,BPL,6.0,Self Employed,Higher Secondary,0.7618942061698817,3.554337030419035,0.21391614836802111,97.30558251096798,0.3,0.7,,25.19165763713016
5.0,1.0,11.0,,0.6836407555181532,,0.4968033611513528,27630.02970789485,4.0,3.0,,7638.573950216608,5932.930872621247,897.3796679075084,5.0,133.66293916620697,178.04107124095543,1.0,Antyodaya,5.0,Daily Wage,Higher Secondary,,3.317389484634697,0.3137662994047327,58.51490060647558,0.0,0.7,0.1,26.14659880675746
4.0,0.0,3.0,5.652439103338879,0.2106397194699603,0.0,0.4842803859645488,30619.40445891208,1.0,,1.4112457158821985,8888.339299912677,13063.459644761395,1350.9898216622662,14.0,151.6302779523296,128.92212852305508,2.0,APL,6.0,Govt Job,Illiterate,0.3673150409720597,3.4833005469301916,0.06741335791434487,60.4995035973657,1.0,0.0,1.0,43.58225357743965
2.0,0.0,11.0,,0.47195757715793213,1.0,0.4442949924366003,30738.571796490327,1.0,1.0,2.7178350043220574,9937.544371225997,7671.6910708572195,1079.3182548345546,18.0,125.53614729679855,187.57816642721136,2.0,Antyodaya,9.0,Self Employed,Higher Secondary,0.6674284119729784,3.8793817052561326,0.060296577593600034,75.96331690206375,0.0,0.7,0.7,36.00209155822415
2.0,0.0,6.0,10.412191273023415,0.4693828314903633,0.0,0.5275130030998559,43368.48280318523,1.0,2.0,2.704961275984213,9630.145502783898,12796.615414753085,1924.5606829152844,5.0,145.09066245628256,170.84686800986046,0.0,Antyodaya,7.0,Private Job,,0.6632954688346421,2.664586676254287,0.06222107346149511,66.60934781292323,0.0,0.2,0.9,31.250786471977307
1.0,0.0,8.0,13.58535938614644,1.0,1.0,0.16069239962253523,8905.721523484413,0.0,1.0,5.0,6988.680360463989,8496.3130956451,1005.389187916779,14.0,102.58576360279781,113.73546064877827,,BPL,2.0,Daily Wage,Primary,0.6547625177103319,9.415828720415549,0.0,99.95665417173403,0.3,0.2,0.1,27.464783454006405
2.0,0.0,4.0,7.239023159900391,0.6699357688487172,0.0,0.13978527561371382,8328.692169849104,0.0,,3.707725962775983,8523.677075161893,7962.209407250328,1572.738959013421,14.0,105.19577135476479,,0.0,Antyodaya,7.0,Farmer,Primary,0.9320562011700706,12.279460370958178,0.0,84.39845132910065,,0.2,0.4,
2.0,0.0,4.0,7.239023159900391,0.6029558602819741,0.0,0.16575375186298993,13125.675188076873,3.0,1.0,3.3728264199422675,9439.323473116421,13105.801253513975,849.3765309323283,13.0,143.51152212832932,213.97891817219104,0.0,BPL,7.0,Daily Wage,Graduate,0.3437021663245548,8.629137238063402,,77.62453671568662,0.3,1.0,0.1,37.13247268245593
